cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
60,2026-07-22T03:36:32.935666,359.2,521.1,0.60,True,FALLBACK,2,2
61,2026-07-22T03:36:41.037169,367.3,619.3,0.60,True,FALLBACK,2,2
62,2026-07-22T03:36:50.578161,376.8,905.0,0.40,True,SCALE_UP,2,12
63,2026-07-22T03:36:58.745986,385.0,632.5,0.60,True,FALLBACK,2,2
64,2026-07-22T03:37:09.709550,396.0,1189.6,0.20,True,SCALE_UP,2,12
65,2026-07-22T03:37:20.358919,406.6,1123.1,0.20,True,SCALE_UP,2,12
66,2026-07-22T03:37:31.289692,417.5,1183.0,0.20,True,SCALE_UP,2,12
67,2026-07-22T03:37:42.079308,428.3,1154.8,0.20,True,SCALE_UP,2,12
68,2026-07-22T03:37:51.366844,437.6,851.9,0.40,True,SCALE_UP,2,11
69,2026-07-22T03:38:02.567794,448.8,1237.0,0.20,True,SCALE_UP,2,12
70,2026-07-22T03:38:10.717205,457.0,628.9,0.60,True,FALLBACK,2,2
71,2026-07-22T03:38:22.192926,468.4,1292.0,0.20,True,SCALE_UP,2,12
72,2026-07-22T03:38:30.349713,476.6,627.1,0.60,True,FALLBACK,2,2
73,2026-07-22T03:38:40.007990,486.3,928.5,0.40,True,SCALE_UP,2,12
74,2026-07-22T03:38:51.459022,497.7,1287.0,0.20,True,SCALE_UP,2,12
75,2026-07-22T03:38:56.716002,503.0,50.2,0.20,True,RETRY,2,2
76,2026-07-22T03:39:02.876096,509.1,227.6,0.20,True,SCALE_UP,3,18
77,2026-07-22T03:39:08.193225,514.4,58.5,0.00,False,NONE,2,2
78,2026-07-22T03:39:13.479281,519.7,52.5,0.20,True,RETRY,2,2
79,2026-07-22T03:39:18.639340,524.9,30.9,0.60,True,FALLBACK,2,2
80,2026-07-22T03:39:23.816695,530.1,34.3,0.60,True,FALLBACK,2,2
81,2026-07-22T03:39:29.062141,535.3,47.6,0.20,True,RETRY,3,3
82,2026-07-22T03:39:35.271505,541.5,235.2,0.20,True,SCALE_UP,2,11
83,2026-07-22T03:39:40.591487,546.8,58.5,0.00,False,NONE,2,2
84,2026-07-22T03:39:45.904230,552.1,61.4,0.00,False,NONE,2,2
85,2026-07-22T03:39:51.233182,557.5,62.7,0.00,False,NONE,2,2
86,2026-07-22T03:39:56.416807,562.7,33.4,1.00,True,FALLBACK,2,2
87,2026-07-22T03:40:02.582393,568.8,232.0,1.00,True,FALLBACK,2,2
88,2026-07-22T03:40:10.809638,577.1,644.3,1.00,True,FALLBACK,2,2
89,2026-07-22T03:40:21.365979,587.6,1110.1,1.00,True,FALLBACK,2,2
90,2026-07-22T03:40:33.930496,600.2,1507.9,1.00,True,FALLBACK,2,2
91,2026-07-22T03:40:44.473713,610.7,1107.6,1.00,True,FALLBACK,2,2
92,2026-07-22T03:40:53.621333,619.9,826.2,1.00,True,FALLBACK,2,2
93,2026-07-22T03:41:00.682227,626.9,410.9,1.00,True,FALLBACK,3,3
94,2026-07-22T03:41:05.891641,632.1,40.6,0.40,True,RETRY,3,3
95,2026-07-22T03:41:12.164726,638.4,250.2,0.00,True,SCALE_UP,2,18
96,2026-07-22T03:41:18.376695,644.6,235.0,0.20,True,SCALE_UP,2,12
97,2026-07-22T03:41:23.582104,649.8,37.3,0.40,True,RETRY,3,3
98,2026-07-22T03:41:28.921450,655.2,63.1,0.00,False,NONE,2,2
99,2026-07-22T03:41:34.221229,660.5,58.7,0.00,False,NONE,3,3
100,2026-07-22T03:41:40.384795,666.6,229.3,0.20,True,SCALE_UP,2,13
101,2026-07-22T03:41:46.554447,672.8,230.6,0.20,True,SCALE_UP,2,13
102,2026-07-22T03:41:51.802571,678.0,48.6,0.20,True,RETRY,2,2
103,2026-07-22T03:41:57.465387,683.7,131.5,0.40,True,RETRY,2,2
104,2026-07-22T03:42:02.762172,689.0,58.3,0.00,False,NONE,2,2
105,2026-07-22T03:42:08.953422,695.2,235.2,0.20,True,SCALE_UP,2,12
106,2026-07-22T03:42:14.633802,700.9,135.0,0.40,True,RETRY,2,2
107,2026-07-22T03:42:20.218913,706.5,116.0,0.60,True,FALLBACK,2,2
108,2026-07-22T03:42:26.389021,712.6,230.8,0.20,True,SCALE_UP,2,13
109,2026-07-22T03:42:31.652947,717.9,51.7,0.20,True,RETRY,2,2
110,2026-07-22T03:42:36.918586,723.2,52.2,0.20,True,RETRY,2,2
111,2026-07-22T03:42:42.117128,728.4,36.6,0.60,True,FALLBACK,2,2
112,2026-07-22T03:42:47.380361,733.6,47.6,0.20,True,RETRY,2,2
113,2026-07-22T03:42:52.692549,738.9,61.3,0.00,False,NONE,2,2
114,2026-07-22T03:43:08.007269,754.3,2061.9,1.00,True,FALLBACK,2,2
115,2026-07-22T03:43:15.267400,761.5,450.9,1.00,True,FALLBACK,2,2
116,2026-07-22T03:43:27.349171,773.6,1415.3,1.00,True,FALLBACK,2,2
117,2026-07-22T03:43:37.729727,784.0,1075.0,1.00,True,FALLBACK,2,2
118,2026-07-22T03:43:44.895545,791.1,429.6,1.00,True,FALLBACK,2,2
119,2026-07-22T03:43:54.470289,800.7,913.9,1.00,True,FALLBACK,2,2
120,2026-07-22T03:44:00.647171,806.9,227.9,0.20,True,SCALE_UP,2,18
121,2026-07-22T03:44:05.711273,812.0,8.0,1.00,True,FALLBACK,2,2
122,2026-07-22T03:44:14.123961,820.4,679.4,0.20,True,SCALE_UP,2,12
123,2026-07-22T03:44:20.605009,826.9,290.6,0.20,True,SCALE_UP,2,11
124,2026-07-22T03:44:26.906192,833.2,256.9,0.20,True,SCALE_UP,2,13
125,2026-07-22T03:44:32.223154,838.5,62.4,0.00,False,NONE,2,2
126,2026-07-22T03:44:38.421151,844.7,232.4,0.20,True,SCALE_UP,3,13
127,2026-07-22T03:44:43.690164,849.9,47.7,0.20,True,RETRY,2,2
128,2026-07-22T03:44:49.862183,856.1,231.0,0.20,True,SCALE_UP,2,13
129,2026-07-22T03:44:55.512953,861.8,129.0,0.40,True,RETRY,2,2
130,2026-07-22T03:45:00.781024,867.0,52.5,0.20,True,RETRY,2,2
131,2026-07-22T03:45:06.993166,873.2,239.1,0.00,True,SCALE_UP,2,13
132,2026-07-22T03:45:12.355366,878.6,66.6,0.00,False,NONE,2,2
133,2026-07-22T03:45:19.027215,885.3,328.5,0.00,True,SCALE_UP,2,12
134,2026-07-22T03:45:24.701550,890.9,129.6,0.40,True,RETRY,3,3
135,2026-07-22T03:45:29.822356,896.1,18.4,0.80,True,FALLBACK,2,2
136,2026-07-22T03:45:35.462024,901.7,127.0,0.40,True,RETRY,2,2
137,2026-07-22T03:45:41.118716,907.4,127.1,0.40,True,RETRY,2,2
138,2026-07-22T03:45:46.441507,912.7,63.2,0.00,False,NONE,3,3
139,2026-07-22T03:45:51.701629,917.9,47.6,0.20,True,RETRY,2,2
140,2026-07-22T03:45:56.998609,923.2,58.3,0.00,False,NONE,2,2
141,2026-07-22T03:46:02.341103,928.6,67.3,0.00,False,NONE,2,2
142,2026-07-22T03:46:08.474492,934.7,223.4,0.40,True,SCALE_UP,2,12
143,2026-07-22T03:46:13.624379,939.9,26.0,0.60,True,FALLBACK,2,2
144,2026-07-22T03:46:18.858423,945.1,41.2,0.40,True,RETRY,2,2
