cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
74,2026-07-21T03:48:49.423600,513.9,368.3,0.00,True,SCALE_UP,2,13
75,2026-07-21T03:48:54.817788,519.3,73.4,0.00,False,NONE,2,2
76,2026-07-21T03:49:02.415453,526.9,516.1,0.00,True,SCALE_UP,2,14
77,2026-07-21T03:49:07.781157,532.3,68.0,0.00,False,NONE,2,2
78,2026-07-21T03:49:13.156404,537.6,69.6,0.00,False,NONE,2,2
79,2026-07-21T03:49:18.552469,543.0,74.4,0.00,False,NONE,2,2
80,2026-07-21T03:49:23.909277,548.4,70.3,0.00,False,NONE,2,2
81,2026-07-21T03:49:30.028290,554.5,216.0,0.00,True,SCALE_UP,2,15
82,2026-07-21T03:49:36.126093,560.6,212.0,0.00,True,SCALE_UP,2,13
83,2026-07-21T03:49:49.001620,573.5,1571.4,1.00,True,FALLBACK,2,2
84,2026-07-21T03:50:00.433037,584.9,1285.2,1.00,True,FALLBACK,2,2
85,2026-07-21T03:50:10.828733,595.3,1077.9,1.00,True,FALLBACK,2,2
86,2026-07-21T03:50:22.973248,607.5,1425.1,1.00,True,FALLBACK,2,2
87,2026-07-21T03:50:34.362147,618.8,1272.7,1.00,True,FALLBACK,2,2
88,2026-07-21T03:50:44.741251,629.2,1071.8,0.40,True,SCALE_UP,2,17
89,2026-07-21T03:50:51.602178,636.1,365.3,0.00,True,SCALE_UP,2,14
90,2026-07-21T03:50:56.910732,641.4,58.6,0.00,False,NONE,2,2
91,2026-07-21T03:51:02.290793,646.8,74.8,0.00,False,NONE,3,3
92,2026-07-21T03:51:07.639450,652.1,64.7,0.00,False,NONE,2,2
93,2026-07-21T03:51:14.501104,659.0,369.0,0.00,True,SCALE_UP,2,14
94,2026-07-21T03:51:19.857335,664.3,70.2,0.00,False,NONE,2,2
95,2026-07-21T03:51:25.217224,669.7,68.7,0.00,False,NONE,2,2
96,2026-07-21T03:51:30.588291,675.1,73.1,0.00,False,NONE,2,2
97,2026-07-21T03:51:36.754878,681.2,225.9,0.00,True,SCALE_UP,2,16
98,2026-07-21T03:51:44.351862,688.8,511.6,0.00,True,SCALE_UP,2,14
99,2026-07-21T03:51:49.693377,694.2,67.2,0.00,False,NONE,2,2
100,2026-07-21T03:51:55.047964,699.5,66.1,0.00,False,NONE,2,2
101,2026-07-21T03:52:01.148339,705.6,216.7,0.00,True,SCALE_UP,2,13
102,2026-07-21T03:52:06.541538,711.0,73.4,0.00,False,NONE,2,2
103,2026-07-21T03:52:11.852237,716.3,61.1,0.00,False,NONE,2,2
104,2026-07-21T03:52:17.227012,721.7,69.1,0.00,False,NONE,2,2
105,2026-07-21T03:52:22.561598,727.0,61.7,0.00,False,NONE,2,2
106,2026-07-21T03:52:27.907365,732.4,63.1,0.00,False,NONE,3,3
107,2026-07-21T03:52:33.239203,737.7,65.3,0.00,False,NONE,2,2
108,2026-07-21T03:52:48.537927,753.0,2058.7,1.00,True,FALLBACK,2,2
109,2026-07-21T03:52:58.719649,763.2,1032.4,1.00,True,FALLBACK,2,2
110,2026-07-21T03:53:09.107116,773.6,1076.4,1.00,True,FALLBACK,2,2
111,2026-07-21T03:53:20.519929,785.0,1279.4,1.00,True,FALLBACK,2,2
112,2026-07-21T03:53:31.954238,796.4,1285.8,1.00,True,FALLBACK,2,2
113,2026-07-21T03:53:40.841700,805.3,773.3,0.40,True,SCALE_UP,2,18
114,2026-07-21T03:53:47.884671,812.4,405.4,0.00,True,SCALE_UP,2,12
115,2026-07-21T03:53:56.136336,820.6,643.1,0.00,True,SCALE_UP,2,13
116,2026-07-21T03:54:01.469828,826.0,60.9,0.00,False,NONE,2,2
117,2026-07-21T03:54:08.253850,832.7,353.2,0.00,True,SCALE_UP,2,14
118,2026-07-21T03:54:13.630635,838.1,70.1,0.00,False,NONE,2,2
119,2026-07-21T03:54:21.208157,845.7,512.0,0.00,True,SCALE_UP,2,14
120,2026-07-21T03:54:26.571625,851.1,66.9,0.00,False,NONE,2,2
121,2026-07-21T03:54:31.955050,856.4,71.3,0.00,False,NONE,2,2
122,2026-07-21T03:54:37.291054,861.8,62.4,0.00,False,NONE,2,2
123,2026-07-21T03:54:44.884918,869.4,511.9,0.00,True,SCALE_UP,2,14
124,2026-07-21T03:54:52.517689,877.0,520.1,0.00,True,SCALE_UP,3,15
125,2026-07-21T03:54:57.894800,882.4,69.5,0.00,False,NONE,2,2
126,2026-07-21T03:55:03.208012,887.7,61.6,0.00,False,NONE,2,2
127,2026-07-21T03:55:08.566236,893.1,66.5,0.00,False,NONE,2,2
128,2026-07-21T03:55:15.422548,899.9,364.0,0.00,True,SCALE_UP,2,13
129,2026-07-21T03:55:20.783928,905.3,66.5,0.00,False,NONE,2,2
130,2026-07-21T03:55:28.374090,912.9,512.1,0.00,True,SCALE_UP,2,13
131,2026-07-21T03:55:33.733578,918.2,66.0,0.00,False,NONE,2,2
132,2026-07-21T03:55:39.077776,923.6,63.8,0.00,False,NONE,2,2
133,2026-07-21T03:55:44.425255,928.9,68.3,0.00,False,NONE,3,3
134,2026-07-21T03:55:49.747370,934.2,63.3,0.00,False,NONE,2,2
135,2026-07-21T03:55:57.340520,941.8,515.4,0.00,True,SCALE_UP,2,13
136,2026-07-21T03:56:02.695281,947.2,65.7,0.00,False,NONE,2,2
